,Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
979,Refurbished,Lenovo ThinkPad T480s,Lenovo,ThinkPad,Intel Core i7-8565U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5998.0,1042.0,11747175.0
980,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-8210Y,Intel UHD Graphics 617,8,128,SSD,13.0,0,2738.0,855.0,6454305.0
981,New,Lenovo IdeaPad Flex 5 14ALC05,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,14.0,0,15676.0,2241.0,17457000.0
982,New,MSI Creator Z17 HX Studio A13VGT-044ES,MSI,Creator,Intel Core i9-13950HX,RTX 4070,32,1000,SSD,17.0,1,41877.0,26942.0,52393275.0
983,New,MSI Katana 17 B13VEK-294XES,MSI,Katana,Intel Core i7-13620H,RTX 4050,16,1000,SSD,17.3,0,24272.0,14435.0,24693240.0
984,New,Lenovo IdeaPad D330-10IGM,Lenovo,IdeaPad,Intel Celeron N4000,Intel UHD Graphics 600,4,64,eMMC,10.1,1,1428.0,317.0,5346000.0
985,New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i7-1265U,Intel Iris Xe Graphics,16,512,SSD,15.0,1,13442.0,2657.0,38115000.0
986,New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,32,1000,SSD,14.4,1,11646.0,9466.0,46183500.0
987,New,HP 15S-eq2093ns,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,7762260.0
988,New,Lenovo Legion Pro 7 16IRX8H,Lenovo,Legion,Intel Core i9-13900HX,RTX 4080,32,1000,SSD,16.0,0,43218.0,34435.0,75582045.0
989,New,Lenovo V14,Lenovo,V14,Intel Core i3-10110U,Intel UHD Graphics,8,256,SSD,14.0,0,3866.0,1495.0,7994250.0
990,New,ASUS VivoBook F1500EA-EJ3066W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011.0,2657.0,10312500.0
991,New,ASUS ZenBook 14 UM3402YA-KP287,Asus,ZenBook,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,14.0,0,14837.0,1996.0,13408065.0
992,New,ASUS ProArt StudioBook Pro 16 OLED W7600Z3A-L2022X,Asus,ProArt,Intel Core i7-12700H,RTX A3000,32,1000,SSD,16.0,0,25766.0,13692.0,46959000.0
993,New,Acer Predator Helios 300 PH315-54,Acer,Predator,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086.0,22238.0,30508500.0
994,New,Dell Latitude 5330,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,13.3,0,12993.0,2657.0,17679585.0
995,Refurbished,Dell Latitude 7490,Dell,Latitude,Intel Core i5-8350U,Intel UHD Graphics 620,8,512,SSD,14.0,0,6144.0,1042.0,11533500.0
996,New,Lenovo ThinkPad P15 Gen 1,Lenovo,ThinkPad,Intel Core i7-10750H,T2000,16,512,SSD,15.6,0,11662.0,7235.0,27555165.0
997,New,Asus VivoBook F1605PA-MB145,Asus,VivoBook,Intel Core i5-11300H,Intel Iris Xe Graphics,8,256,SSD,16.0,0,10849.0,2657.0,7753350.0
998,New,Acer Nitro 5 AN517-54-9875,Acer,Nitro,Intel Core i9-11900H,RTX 3060,16,512,SSD,17.3,0,20244.0,16840.0,24678885.0
999,New,Alurin Go Start,Alurin,Go,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,14.0,0,1546.0,317.0,5593500.0
1000,Refurbished,Asus ROG Zephyrus G15 GA503QR-HQ007T,Asus,ROG,AMD Ryzen 7 5800HS,RTX 3070,16,1000,SSD,15.6,0,19737.0,22238.0,26400000.0
1001,New,HP 15S-FQ4089NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9814.0,2657.0,11346060.0
1002,New,LG Gram UltraSlim 15Z90RT-G.AA75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,15.0,0,18760.0,2657.0,35901195.0
1003,New,Lenovo ThinkPad L13 Gen 2,Lenovo,ThinkPad,AMD Ryzen 5 Pro 5650U,AMD Radeon Graphics,8,256,SSD,13.3,0,14616.0,1957.0,13183500.0
1004,New,ASUS ExpertBook B5 Flip B5402FEA-HY0119X,Asus,ExpertBook,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,14.0,1,9814.0,2657.0,19783500.0
1005,Refurbished,Dell Latitude 5510,Dell,Latitude,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,15.6,0,6136.0,1495.0,16483500.0
1006,New,HP 15S-EQ2131NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,6458265.0
1007,New,HP 255 G9,HP,255,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,15.6,0,14837.0,1996.0,8217000.0
1008,New,HP ProBook 450 G9,HP,ProBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993.0,2657.0,14113935.0
1009,New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766.0,16840.0,30195000.0
1010,New,Lenovo ThinkPad E14 Gen 4,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,0,12993.0,2657.0,16962000.0
1011,New,Lenovo ThinkPad P15v Gen 3,Lenovo,ThinkPad,Intel Core i7-12700H,T600,16,512,SSD,15.6,0,25766.0,6469.0,37306335.0
1012,New,Lenovo Yoga 7 14ARB7,Lenovo,Yoga,AMD Ryzen 7 6800U,AMD Radeon Graphics,16,512,SSD,14.0,1,20290.0,4760.0,23727000.0
1013,New,Prixton Netbook Pro,Prixton,Netbook Pro,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,15.6,0,1546.0,317.0,4074675.0
1014,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,12526800.0
1015,New,ASUS ExpertBook P1412CEA-EK0298XA,Asus,ExpertBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,14.0,0,5934.0,1495.0,8433645.0
1016,New,ASUS VivoBook 16 F1605PA-MB104,Asus,VivoBook,Intel Core i5-11300H,Intel Iris Xe Graphics,8,512,SSD,16.0,0,10849.0,2657.0,8250000.0
1017,New,Acer Extensa 15 EX215-22-R3V0,Acer,Extensa,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6868.0,1577.0,7243500.0
1018,Refurbished,Dell Vostro 15,Dell,Vostro,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,256,SSD,15.6,0,14837.0,1996.0,8744835.0
1019,New,MSI Vector GP77 13VG-068XPT,MSI,Vector,Intel Core i7-13700H,RTX 4070,32,1000,SSD,17.3,0,26456.0,26942.0,43899075.0
1020,New,Lenovo V15 G2-ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,13368300.0
1021,Refurbished,Lenovo ThinkPad L13 Gen 2,Lenovo,ThinkPad,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9564.0,2657.0,16638105.0
1022,New,HP 15S-FQ4074NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9814.0,2657.0,11797500.0
1023,New,ASUS ZenBook 14 UM3402YA-KP286,Asus,ZenBook,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,14.0,0,14837.0,1996.0,12465420.0
1024,New,Dell Vostro 5320,Dell,Vostro,Intel Evo Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16814.0,2657.0,20064000.0
1025,New,Lenovo ThinkPad P1 Gen 3,Lenovo,ThinkPad,Intel Core i7-10750H,T1000,16,512,SSD,15.6,0,11662.0,7630.0,30640500.0
1026,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,1000,SSD,14.2,0,21899.0,9850.0,45358500.0
1027,New,ASUS Chromebook CX9400CEA-KC0172,Asus,Chromebook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,18868245.0
1028,New,ASUS F515EA,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe Graphics,12,512,SSD,15.6,0,9564.0,2657.0,13608870.0
1029,New,ASUS TUF Gaming A15 TUF507NV-LP042,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,1000,SSD,15.6,0,23295.0,19703.0,22027665.0
1030,Refurbished,Dell Vostro 3510,Dell,Vostro,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,15380475.0
1031,New,HP 15S-FQ3001NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,4,128,SSD,15.6,0,1882.0,1495.0,6524100.0
1032,New,HP 15S-eq2126ns,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,8728500.0
1033,New,HP EliteBook 830 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,13.3,0,12993.0,2657.0,22692450.0
1034,New,Lenovo 100w Gen 3,Lenovo,100w,AMD 3015e,AMD Radeon Graphics,4,128,eMMC,11.6,0,2657.0,370.0,6550500.0
1035,New,Lenovo IdeaPad 3 Gen 7,Lenovo,IdeaPad,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,17.3,0,18219.0,2351.0,18759510.0
1036,New,Lenovo ThinkPad T14 Gen 3,Lenovo,ThinkPad,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,16814.0,2657.0,30881400.0
1037,New,Medion Akoya E15301,Medion,Akoya,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6868.0,1577.0,6599835.0
1038,New,Primux IoxBook 15R3A,Primux,Ioxbook,AMD Ryzen 3 3200U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3751.0,889.0,9890265.0
1039,New,HP 255 G8,HP,255,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868.0,1970.0,9817665.0
1040,New,Lenovo IdeaPad Duet 3 Chrome 11Q727,Lenovo,IdeaPad,Snapdragon 7c Gen 2,Adreno 618,8,128,eMMC,10.95,1,3857.0,127.0,8761500.0
1041,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011.0,2657.0,11698500.0
1042,Refurbished,ASUS ROG Flow X16 GV601RW-M5041W,Asus,ROG,AMD Ryzen 9 6900HS,RTX 3070,32,1000,SSD,16.0,1,23237.0,22238.0,54433500.0
1043,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,512,SSD,13.3,0,8838.0,2300.0,21491910.0
1044,Refurbished,Apple Macbook Pro Intel Core i7,Apple,MacBook Pro,Intel Core i7-9750H,Radeon Pro 5300M,16,512,SSD,16.0,0,10705.0,5926.0,18045885.0
1045,New,Lenovo Legion Pro 5 16IRX8,Lenovo,Legion,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,16.0,0,32855.0,19703.0,36283665.0
1046,New,ASUS ExpertBook B1 B1402CBA-EB0822X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,13392720.0
1047,New,Asus VivoBook S15 S533FA-BQ108T,Asus,VivoBook,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,15.6,0,6136.0,1495.0,10543500.0
1048,New,Dell Latitude 5330,Dell,Latitude,Intel Core i7-1265U,Intel Iris Xe Graphics,16,512,SSD,13.3,0,13442.0,2657.0,20897085.0
1049,New,HP 15S-EQ2085NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,8851920.0
1050,New,HP 15S-FQ4107NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,9108000.0
1051,New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,1000,SSD,15.6,0,26456.0,19703.0,29698350.0
1052,Refurbished,Apple Macbook Pro Intel Core i9,Apple,MacBook Pro,Intel Core i9-9980HK,Radeon Pro 5500M,32,2000,SSD,16.0,0,14012.0,6723.0,45457500.0
1053,New,HP Pavilion 15-EH1007NS,HP,Pavilion,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868.0,1970.0,11071665.0
1054,Refurbished,Microsoft Surface Pro 7,Microsoft,Surface Pro,Intel Core i5-1035G4,Intel Iris Plus Graphics G4,8,256,SSD,12.3,0,7828.0,2100.0,14289000.0
1055,New,Samsung Chromebook 4 XE310XBA-K01ES,Samsung,Chromebook,Intel Celeron N4000,Intel UHD Graphics 600,4,32,eMMC,11.6,0,1428.0,317.0,6037350.0
1056,New,Acer Extensa 15 EX215-52-53XM,Acer,Extensa,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,15.6,0,7233.0,1495.0,8156775.0
1057,New,MSI Prestige 16 A12UD-221XES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,16,1000,SSD,16.0,0,20311.0,9466.0,31548165.0
1058,New,ASUS VivoBook 17 F1704VA-AU080W,Asus,VivoBook,Intel Core i5-1335U,Intel Iris Xe Graphics,16,512,SSD,17.3,0,14372.0,2657.0,14226135.0
1059,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,512,SSD,13.0,0,7443.0,1749.0,14125320.0
1060,New,HP 15S-EQ2101NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,7891290.0
1061,New,HP 15S-EQ2110NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,6688935.0
1062,New,HP 15S-FQ4102NS,HP,15S,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,12121560.0
1063,New,HP 255 G9,HP,255,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,15.6,0,14837.0,1996.0,8374245.0
1064,New,Lenovo ThinkBook 13s G4 IAP,Lenovo,ThinkBook,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16814.0,2657.0,21255135.0
1065,Refurbished,ASUS VivoBook Pro 15 OLED K3500PC-L1293,Asus,VivoBook,Intel Core i5-11300H,RTX 3050,16,512,SSD,15.6,0,10849.0,9466.0,18133500.0
1066,New,Lenovo V15 G3 IAP,Lenovo,V15,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289.0,2657.0,14904450.0
1067,New,Microsoft Surface Pro 9 Platino,Microsoft,Surface Pro,Intel Evo Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,13.0,1,12993.0,2657.0,21349845.0
1068,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-8210Y,Intel UHD Graphics 617,8,256,SSD,13.3,0,2738.0,855.0,10820040.0
1069,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,16,512,SSD,13.3,0,5604.0,2300.0,14602335.0
1070,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,256,SSD,13.3,0,14145.0,4850.0,16991040.0
1071,Refurbished,HP ProBook 430 G5,HP,ProBook,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,13.3,0,5821.0,1042.0,6814500.0
1072,New,Dell Latitude 5530,Dell,Latitude,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,22014465.0
1073,New,Lenovo ThinkBook 16 G4+ IAP,Lenovo,ThinkBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,16.0,0,13289.0,2657.0,20350770.0
1074,New,Lenovo V17 G3 IAP,Lenovo,V17,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,17.3,0,12993.0,2657.0,16493730.0
1075,New,Samsung Chromebook Go,Samsung,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,64,eMMC,14.0,0,1882.0,1495.0,6092955.0
1076,New,ASUS ROG Strix G17  G713PV-R97B46CB1,Asus,ROG,AMD Ryzen 9 7945HX,RTX 4060,16,1000,SSD,17.3,0,54683.0,19703.0,36350655.0
1077,Refurbished,Asus Rog Strix G15 G513QY-HQ008,Asus,ROG,AMD Ryzen 9 5900HX,AMD Radeon Graphics,16,1000,SSD,15.6,0,22369.0,2935.0,20601735.0
1078,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,12526800.0
1079,New,Lenovo ThinkPad P14s Gen 3,Lenovo,ThinkPad,Intel Core i7-1260P,T550,32,1000,SSD,14.0,0,16814.0,4777.0,41893500.0
1080,Refurbished,Acer Aspire 3 A317-53G-54LF,Acer,Aspire,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,17.3,0,9564.0,2657.0,11769120.0
1081,New,HP 15S-fq4015ns,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,8748135.0
1082,New,HP Victus 16-E0069NS,HP,Victus,AMD Ryzen 5 5600H,GTX 1650,8,512,SSD,16.1,0,16751.0,7878.0,13950420.0
1083,New,MSI Katana 17 B13VFK-439PT,MSI,Katana,Intel Core i7-13620H,RTX 4060,16,1000,SSD,17.3,0,24272.0,19703.0,31809360.0
1084,New,ASUS F415EA-EK1464,Asus,F415EA,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,14.0,0,5934.0,1495.0,7781895.0
1085,New,ASUS VivoBook F515EA-BQ3013W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8695500.0
1086,New,Dell Latitude 5430,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,0,12993.0,2657.0,17034270.0
1087,New,Lenovo IdeaPad 5 14ALC05,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,14.0,0,12868.0,1970.0,12358500.0
1088,New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,7243500.0
1089,New,Lenovo V15 G3 IAP,Lenovo,V15,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,15348960.0
1090,Refurbished,MSI Katana GF66 12UGS-665XES,MSI,Katana,Intel Core i7-12700H,RTX 3070,32,1000,SSD,15.6,0,25766.0,22238.0,31333500.0
1091,New,ASUS ExpertBook B1 B1500CEAE-EJ2824X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,11434500.0
1092,New,ASUS TUF Dash F15 TUF517ZM-HN078,Asus,TUF,Intel Core i7-12650H,RTX 3060,16,512,SSD,15.6,0,22065.0,16840.0,18067500.0
1093,New,ASUS VivoBook 13 Slate OLED T3300KA-LQ069W,Asus,VivoBook,Intel Pentium Silver N6000,Intel UHD Graphics,8,128,SSD,13.3,1,2997.0,1495.0,12374835.0
1094,New,Acer Aspire 5 A514-54G-59FU,Acer,Aspire,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,12698070.0
1095,New,Acer Extensa 15 EX215-52-59MA,Acer,Extensa,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,15.6,0,7233.0,1495.0,8774700.0
1096,New,Acer Extensa 15 EX215-54-51HW,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,8743350.0
1097,New,Lenovo IdeaPad 3 14ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,14.0,0,12868.0,1970.0,12490500.0
1098,New,Lenovo ThinkPad E14 G4,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,17638500.0
1099,New,MSI Raider GE78HX 13VH-065ES,MSI,Raider,Intel Core i9-13950HX,RTX 4080,32,2000,SSD,17.0,0,41877.0,34435.0,117982755.0
1100,Refurbished,HP EliteBook x360 1030 G3,HP,EliteBook,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,13.3,1,5821.0,1042.0,10230000.0
1101,New,Lenovo LOQ 15IRH8-279,Lenovo,LOQ,Intel Core i5-13500H,RTX 4060,16,512,SSD,15.6,0,21876.0,19703.0,24722445.0
1102,New,Acer Chromebook 314 CB314-1H-C07W,Acer,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,8,64,eMMC,14.0,0,1546.0,317.0,6171000.0
1103,Refurbished,ASUS TUF Gaming F15 FX506HE-HN012,Asus,TUF,Intel Core i5-11400H,RTX 3050,16,512,SSD,15.6,0,15398.0,9466.0,15658500.0
1104,Refurbished,Apple MacBook,Apple,Macbook,Intel Core M3,Intel HD Graphics,8,256,SSD,12.0,0,2178.0,602.0,9134070.0
1105,New,Dell Latitude 3330,Dell,Latitude,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9814.0,2657.0,15048000.0
1106,New,Dell Vostro 5620,Dell,Vostro,Intel Core i5-1240P,Intel Iris Xe Graphics,16,512,SSD,16.0,0,16671.0,2657.0,15866400.0
1107,Refurbished,ASUS ZenBook 14 UM425UAZ-KI016W,Asus,ZenBook,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,14.0,0,15676.0,2241.0,14008500.0
1108,New,ASUS Zenbook 14 OLED UX3402ZA-KM023W,Asus,ZenBook,Intel Evo Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,16814.0,2657.0,21433500.0
1109,Refurbished,Asus VivoBook S14 S433EA-AM612T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,13183500.0
1110,New,ASUS VivoBook 17 F1704VA-AU116W,Asus,VivoBook,Intel Core i7-1355U,Intel Iris Xe Graphics,16,512,SSD,17.3,0,14369.0,2657.0,15048000.0
1111,New,HP Pavilion 15-EG1008NS,HP,Pavilion,Intel Core i7-1195G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10549.0,2657.0,15838845.0
1112,New,HP Pavilion x360 14-ek0031ns,HP,Pavilion,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,1,13289.0,2657.0,20915070.0
1113,New,ASUS ZenBook 13 OLED UX325EA,Asus,ZenBook,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,0,10011.0,2657.0,16764000.0
1114,New,Dell Vostro 5320,Dell,Vostro,Intel Evo Core i5-1240P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16671.0,2657.0,16833960.0
1115,Refurbished,ASUS P1511CEA-BR1796X,Asus,BR,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,11533500.0
1116,Refurbished,Acer Aspire 3 A315-58-79LA,Acer,Aspire,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,9677910.0
1117,New,Acer Extensa 15 EX215-54-54AL,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11709225.0
1118,Refurbished,Aspire 3 A315-56-35D3,Acer,Aspire,Intel Core i3-1005G1,Intel UHD Graphics,8,512,SSD,15.6,0,4864.0,1495.0,5613960.0
1119,Refurbished,Asus ROG Zephyrus G14 GA401IU-HA123T,Asus,ROG,AMD Ryzen 9 4900HS,GTX 1660,16,1000,SSD,14.0,0,18880.0,11659.0,21081060.0
1120,Refurbished,Dynabook Toshiba Tecra A50-J-1BI,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,15823500.0
1121,Refurbished,MSI Creator Z17 A12UGST-040ES,MSI,Creator,Intel Core i7-12700H,RTX 3070,32,1000,SSD,17.0,1,25766.0,22238.0,51133500.0
1122,Refurbished,MSI Pulse GL76 12UEK-245XES,MSI,Pulse,Intel Core i9-12900H,RTX 3060,32,1000,SSD,17.3,0,27500.0,16840.0,32983500.0
1123,Refurbished,ASUS ROG Flow Z13 2022 GZ301ZE-LD183W,Asus,ROG,Intel Core i9-12900H,RTX 3050,16,1000,SSD,13.4,1,27500.0,9466.0,31333500.0
1124,Refurbished,ASUS ROG Strix G15 G513RM-HQ262,Asus,ROG,AMD Ryzen 7 6800H,RTX 3060,16,1000,SSD,15.6,0,23136.0,16840.0,21433500.0
1125,New,ASUS TUF Gaming A15 2023 FA507NV-LP031W,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,512,SSD,15.6,0,23295.0,19703.0,23248500.0
1126,Refurbished,ASUS ZenBook 14 UM425QA-KI188,Asus,ZenBook,AMD Ryzen 5 5600H,AMD Radeon Graphics,16,512,SSD,14.0,0,16751.0,2297.0,10042560.0
1127,Refurbished,Acer Nitro 5 AN515-58-7365,Acer,Nitro,Intel Core i7-12700H,RTX 3050,16,512,SSD,15.6,0,25766.0,9466.0,21433500.0
1128,Refurbished,Acer Predator Helios 300 PH317-55-74GD,Acer,Predator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,17.3,0,20086.0,16840.0,24719310.0
1129,Refurbished,Acer Predator Triton 500 SE PT516-51s-77EQ,Acer,Predator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,16.0,0,20086.0,16840.0,18250485.0
1130,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,8,256,SSD,13.3,0,5604.0,2300.0,12627945.0
1131,Refurbished,Apple MacBook,Apple,Macbook,Intel Core M3,Intel HD Graphics,8,256,SSD,12.0,0,2178.0,602.0,9134070.0
1132,Refurbished,Apple MacBook,Apple,Macbook,Intel Core i5-7Y54,Intel HD Graphics 615,8,512,SSD,12.0,0,2619.0,701.0,11296725.0
1133,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,1000,SSD,14.2,0,21899.0,9850.0,45358500.0
1134,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.0,0,7443.0,1749.0,13459875.0
1135,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i7-8750H,Intel UHD Graphics 630,16,256,SSD,15.4,0,9837.0,1236.0,18451125.0
