Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
New,Acer,Nitro,AMD Ryzen 9,16,1000,SSD,RTX 3080,15.6,0,39583665.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,Integrated,15.0,0,26383500.0
New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,Integrated,16.0,0,21027105.0
New,Lenovo,Legion,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,0,25635720.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX A1000,16.0,0,32673300.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX A1000,16.0,0,29245095.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3000,16.0,0,44672760.0
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4060,17.3,0,32983500.0
New,Asus,ExpertBook,Intel Core i5,8,256,SSD,Integrated,14.0,1,13843500.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,14.0,0,10727145.0
New,Microsoft,Surface Pro,Intel Evo Core i7,16,512,SSD,Integrated,13.0,1,36118500.0
New,Microsoft,Surface Laptop,Intel Core i5,16,256,SSD,Integrated,14.4,1,28033665.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,13200000.0
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,15.6,0,11137500.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,24733500.0
New,HP,15S,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,7127835.0
New,HP,ProBook,AMD Ryzen 7,16,512,SSD,Integrated,15.6,0,14849835.0
New,Asus,E510,Intel Celeron,8,256,SSD,Integrated,15.6,0,5444835.0
New,Alurin,Go,Intel Pentium,8,256,SSD,Integrated,14.1,0,6583500.0
New,HP,ProBook,Intel Core i7,16,1000,SSD,Integrated,15.6,0,21648000.0
New,HP,Victus,Intel Core i7,8,512,SSD,RTX 3050,16.1,0,21936915.0
New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,Integrated,15.6,0,9883500.0
New,Acer,Extensa,Intel Core i5,8,256,SSD,Integrated,15.6,0,8662335.0
New,MSI,Modern,Intel Core i7,16,1000,SSD,Integrated,14.0,0,18958500.0
Refurbished,Microsoft,Surface Pro,Intel Core i5,8,256,SSD,Integrated,12.3,1,22258500.0
New,MSI,Creator,Intel Core i9,64,1000,SSD,RTX 4070,16.0,1,54268665.0
Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 4070,17.0,1,56017335.0
New,HP,250,Intel Core i7,16,512,SSD,Integrated,15.6,0,12971310.0
New,Asus,VivoBook,AMD Ryzen 7,16,1000,SSD,RTX 3050,15.6,0,24775575.0
New,Apple,MacBook Pro,Apple M2 Pro,16,1000,SSD,Integrated,16.2,0,49483665.0
New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 4060,15.6,0,24749340.0
Refurbished,Dell,Latitude,Intel Core i5,8,128,SSD,Integrated,14.0,0,6253500.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,256,SSD,Integrated,14.0,0,9487500.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,Integrated,14.0,0,31168500.0
New,Lenovo,Yoga,AMD Ryzen 5,8,512,SSD,Integrated,14.0,0,16153500.0
New,LG,Gram,Intel Evo Core i7,32,512,SSD,RTX 3050,17.0,0,39583500.0
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,14.0,0,3467310.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,40573665.0
New,Lenovo,V15,Intel Core i5,8,512,SSD,Integrated,15.6,0,8398500.0
New,Dynabook Toshiba,Satellite Pro,Intel Core i3,8,256,SSD,Integrated,15.6,0,11203500.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4070,17.3,0,41233500.0
New,Gigabyte,Aorus,Intel Core i5,8,512,SSD,RTX 4060,15.6,0,17933025.0
New,Medion,Beast,Intel Core i9,32,2000,SSD,RTX 4090,17.0,0,62683500.0
New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 3050,16.0,0,31828665.0
Refurbished,Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3070,15.6,0,19474785.0
New,Alurin,Flex Advance,Intel Core i5,8,256,SSD,Integrated,14.0,0,8910000.0
New,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3060,17.3,0,28033665.0
New,Alurin,Flex,Intel Core i3,8,256,SSD,Integrated,14.0,0,7093350.0
New,Acer,Aspire,Intel Core i3,8,256,SSD,Integrated,15.6,0,6355800.0
New,Acer,TravelMate,Intel Core i5,8,256,SSD,Integrated,15.6,0,11962500.0
New,Acer,Extensa,Intel Core i5,8,512,SSD,Integrated,15.6,0,9718500.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,14602335.0
New,HP,Chromebook,Intel Celeron,4,32,Unknown,Integrated,11.6,1,4662405.0
New,LG,Gram,Intel Evo Core i7,32,1000,SSD,Integrated,14.0,0,32983500.0
New,Acer,Extensa,Intel Core i3,8,256,SSD,Integrated,15.6,0,7111335.0
New,LG,Gram,Intel Evo Core i7,32,512,SSD,RTX 3050,16.0,0,38758500.0
New,Microsoft,Surface Laptop,Intel Evo Core i7,8,256,SSD,Integrated,15.0,1,25228500.0
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,Integrated,14.0,0,9702000.0
New,Dynabook Toshiba,Portégé,Intel Core i7,16,512,SSD,Integrated,13.3,0,29782665.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,14.0,0,6583500.0
New,Dynabook Toshiba,Tecra,Intel Core i5,8,256,SSD,Integrated,15.6,0,14833665.0
New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,Integrated,14.0,0,14124000.0
New,Alurin,Flex,Intel Core i3,8,512,SSD,Integrated,14.0,0,8728500.0
New,Apple,MacBook Pro,Apple M2 Pro,16,1000,SSD,Integrated,14.2,0,45358500.0
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,15.6,0,14833665.0
New,Apple,MacBook Pro,Apple M2 Pro,16,512,SSD,Integrated,16.2,0,46018500.0
New,Thomson,Neo,Intel Celeron,4,64,eMMC,Integrated,14.1,0,3317325.0
New,Asus,VivoBook,Intel Core i5,8,512,SSD,Integrated,15.6,0,8332665.0
New,Alurin,Flex Advance,AMD Ryzen 5,16,500,SSD,Integrated,15.6,0,8233500.0
New,Asus,VivoBook,Intel Core i3,8,256,SSD,Integrated,15.6,0,5857500.0
New,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,Integrated,14.0,0,19783500.0
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,16.0,0,31333500.0
New,Lenovo,V15,Intel Core i7,16,512,SSD,Integrated,15.6,0,15988500.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,GTX 1650,15.6,0,33643500.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,14190000.0
New,Lenovo,ThinkPad,Intel Core i5,16,256,SSD,Integrated,14.0,0,14338500.0
Refurbished,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,17.3,0,23383635.0
Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,Integrated,14.0,0,10880760.0
New,HP,15S,AMD 3020e,8,256,SSD,Integrated,15.6,0,4966665.0
Refurbished,HP,Pavilion,AMD Ryzen 7,16,512,SSD,Integrated,13.3,0,10950885.0
New,Dynabook Toshiba,Tecra,Intel Core i7,16,512,SSD,Integrated,15.6,0,27010500.0
New,Apple,MacBook Pro,Apple M2,32,1000,SSD,Integrated,14.2,0,56083500.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,14.0,0,13200000.0
Refurbished,Apple,MacBook Pro,Intel Core i7,16,512,SSD,Radeon Pro 5300M,16.0,0,18045885.0
New,Lenovo,V15,Intel Celeron,4,128,SSD,Integrated,15.6,0,4603500.0
New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3050,15.6,0,24446895.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,Integrated,15.6,0,14503500.0
New,LG,Ultra,AMD Ryzen 5,8,512,SSD,Integrated,16.0,0,15988500.0
New,Lenovo,Yoga,Intel Evo Core i5,8,512,SSD,Integrated,14.0,0,16153500.0
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,15.6,0,19783500.0
New,Medion,Beast,Intel Core i9,32,1000,SSD,RTX 4080,17.0,0,52783665.0
New,Medion,Erazer,Intel Core i7,16,1000,SSD,A 730M,16.0,0,28033500.0
New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,17.3,0,57750000.0
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4090,14.0,0,75883500.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,15.3,0,30178500.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,15.3,0,30178500.0
New,Microsoft,Surface Laptop,Intel Core i5,16,512,SSD,Integrated,14.4,1,31333500.0
New,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,0,67633500.0
New,Razer,Blade,Intel Core i9,32,1000,SSD,RTX 3070,17.3,0,74249835.0
New,Razer,Blade,Intel Core i9,16,1000,SSD,RTX 3070,17.3,0,64349835.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,1000,SSD,RTX 4050,16.0,0,49483665.0
Refurbished,Dell,Latitude,Intel Core i5,16,256,SSD,Integrated,14.0,0,8233500.0
Refurbished,Razer,Blade,AMD Ryzen 9,16,1000,SSD,RTX 3070,14.0,0,47849835.0
New,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,Integrated,13.3,1,11533500.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,12457500.0
New,Asus,ExpertBook,Intel Core i5,8,1000,SSD,Integrated,15.6,0,13018500.0
New,Lenovo,Chromebook,Intel Celeron,4,128,SSD,Integrated,11.6,1,7441500.0
New,HP,250,Intel Core i5,8,512,SSD,Integrated,15.6,0,9404835.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,Integrated,14.0,0,13018500.0
New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3050,15.6,0,15014835.0
New,Denver,Electronics,Intel Celeron,4,256,SSD,Integrated,14.0,0,5444175.0
New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,0,12045165.0
New,Microsoft,Surface Pro,Intel Evo Core i7,16,1000,SSD,Integrated,13.0,1,41728500.0
New,Asus,ROG,Intel Core i9,16,1000,SSD,Integrated,13.4,1,39940725.0
New,Samsung,Galaxy Book,Intel Evo Core i9,32,1000,SSD,RTX 4070,16.0,0,61033665.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,Integrated,13.3,0,22003905.0
New,HP,15S,Intel Core i5,8,1000,SSD,Integrated,15.6,0,12358500.0
New,Dynabook Toshiba,Satellite Pro,Intel Core i5,8,512,SSD,Integrated,15.6,0,12193500.0
New,HP,ProBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,17176500.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,14.0,0,13183500.0
New,LG,Gram,Intel Evo Core i7,16,512,SSD,Integrated,15.0,0,28033500.0
New,Asus,VivoBook,Intel Core i5,8,256,SSD,Integrated,15.6,0,7494795.0
New,Microsoft,Surface Pro,Intel Core i5,8,256,SSD,Integrated,12.3,1,18862140.0
New,Apple,MacBook Pro,Apple M2 Pro,32,1000,SSD,Integrated,14.2,0,54103500.0
New,Asus,VivoBook,Intel Core i5,8,512,SSD,Integrated,15.6,0,8283000.0
New,HP,15S,Intel Core i3,8,256,SSD,Integrated,15.6,0,6878355.0
New,HP,Chromebook,Intel Celeron,4,32,Unknown,Integrated,11.6,0,3797310.0
New,Acer,Extensa,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,6253665.0
New,Microsoft,Surface Laptop,Intel Core i7,16,512,SSD,RTX 3050,14.4,1,36283665.0
New,Alurin,Flex Advance,Intel Core i5,8,256,Unknown,Integrated,15.6,0,9058500.0
New,Medion,Beast,Intel Core i7,32,1000,SSD,RTX 3070,17.3,0,42883500.0
New,Acer,Aspire,Intel Core i7,8,512,SSD,Integrated,15.6,0,20608665.0
New,MSI,Modern,Intel Core i5,8,512,SSD,Integrated,14.0,0,13183500.0
New,Thomson,Neo,Intel Core i5,8,512,SSD,Integrated,15.6,0,6583500.0
New,Alurin,Flex Advance,Intel Core i5,16,500,SSD,Integrated,15.6,0,8893665.0
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,19783500.0
New,Asus,F515,Intel Core i5,8,512,SSD,Integrated,15.6,0,10048665.0
New,Asus,VivoBook,Intel Core i3,8,512,SSD,Integrated,15.6,0,7423350.0
New,Acer,Aspire,Intel Core i5,8,256,SSD,Integrated,15.6,0,8728500.0
New,HP,255,AMD Ryzen 3,8,512,SSD,Integrated,15.6,0,8172945.0
New,Apple,MacBook Pro,Apple M2 Pro,32,512,SSD,Integrated,16.2,0,54103500.0
New,HP,250,Intel Core i5,16,512,SSD,Integrated,15.6,0,14528745.0
New,Acer,Extensa,Intel Core i5,16,512,SSD,Integrated,15.6,0,11066055.0
New,HP,14S,AMD Athlon,8,512,SSD,Integrated,14.0,0,6996000.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 3050,15.6,0,21943350.0
New,PcCom,Revolt,Intel Core i7,16,500,Unknown,RTX 3050,15.6,0,24418350.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4050,15.6,0,22273350.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4050,15.6,0,24418350.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4060,15.6,0,27718350.0
New,PcCom,Revolt,Intel Core i7,16,500,SSD,RTX 4060,15.6,0,28048350.0
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,Integrated,15.0,1,34303500.0
New,Alurin,Flex Advance,Intel Core i5,16,500,SSD,Integrated,15.6,0,10543500.0
New,Asus,VivoBook,Intel Celeron,4,128,eMMC,Integrated,14.0,1,5692500.0
New,Lenovo,V15,Intel Core i5,8,256,SSD,Integrated,15.6,0,11863500.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,Integrated,15.6,1,30596940.0
New,Asus,VivoBook,Intel Core i7,8,512,SSD,Integrated,15.6,0,10362660.0
New,HP,ProBook,AMD Ryzen 7,32,1000,SSD,Integrated,15.6,0,16483500.0
New,LG,Gram,Intel Core i7,16,512,SSD,Integrated,17.0,0,30673665.0
New,PcCom,Revolt,Intel Core i7,16,500,SSD,RTX 4060,15.6,0,30523350.0
New,Medion,Classmate Pro,Intel Core i3,8,256,SSD,Integrated,14.0,0,7078500.0
New,LG,Gram,Intel Evo Core i7,16,1000,SSD,Integrated,14.0,1,31333665.0
New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4090,16.0,0,69283500.0
New,Lenovo,V15,Intel Core i3,8,512,SSD,Integrated,15.6,0,7672500.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4060,15.6,0,25573350.0
New,HP,15S,AMD 3020e,8,256,SSD,Integrated,15.6,0,6039000.0
New,Acer,Aspire,Intel Celeron,8,256,SSD,Integrated,15.6,0,5923665.0
New,Dell,Vostro,Intel Core i5,8,512,SSD,Integrated,14.0,0,12259500.0
New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,0,5336925.0
New,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,0,32983500.0
New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3050,15.6,0,23923350.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,MX 550,15.6,0,23185635.0
New,Asus,VivoBook,Intel Core i7,8,512,SSD,Integrated,15.6,0,14008500.0
New,Asus,ROG,Intel Core i9,64,1000,SSD,RTX 3080,17.3,0,70933665.0
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,Integrated,13.3,0,14314245.0
New,Microsoft,Surface Laptop,AMD Ryzen 5,8,256,SSD,Integrated,13.5,1,18628500.0
New,HP,17,Intel Celeron,4,128,SSD,Integrated,17.3,0,6451500.0
New,Acer,Aspire,AMD Ryzen 7,8,512,SSD,Integrated,15.6,0,13348665.0
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,16.0,0,24281565.0
New,Dell,XPS,Intel Core i7,16,512,SSD,Integrated,13.4,1,35305545.0
New,HP,250,Intel Core i7,16,512,SSD,Integrated,15.6,0,17440500.0
New,HP,ProBook,AMD Ryzen 5,8,256,SSD,Integrated,13.3,0,17638500.0
New,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 4070,17.3,0,38001150.0
New,Microsoft,Surface Laptop,AMD Ryzen 7,8,512,SSD,Integrated,15.0,1,27208500.0
New,Microsoft,Surface Laptop,Intel Evo Core i7,8,512,SSD,Integrated,15.0,1,28858500.0
New,Microsoft,Surface Laptop,Intel Core i7,32,2000,SSD,RTX 3050,14.4,1,52783500.0
New,PcCom,Revolt,Intel Core i7,16,500,Unknown,RTX 3050,15.6,0,22273350.0
New,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3080,16.0,0,45193500.0
New,HP,Zbook,Intel Core i7,16,512,SSD,Integrated,16.0,0,26845500.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,Integrated,14.0,0,24997500.0
New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3050,15.6,0,26398350.0
New,Asus,F515,Intel Core i5,8,512,SSD,Integrated,15.6,0,13348665.0
New,Acer,Extensa,Intel Core i5,8,1000,SSD,Integrated,15.6,0,9633525.0
New,Primux,Ioxbook,Intel Celeron,4,128,SSD,Integrated,15.6,0,4497570.0
New,Razer,Blade,AMD Ryzen 9,16,1000,SSD,RTX 3080,14.0,0,67739925.0
New,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,Integrated,14.0,0,17424000.0
New,HP,255,AMD Ryzen 3,8,1000,SSD,Integrated,15.6,0,7771500.0
Refurbished,Lenovo,ThinkPad,Intel Core i3,8,256,SSD,Integrated,13.3,0,6913500.0
New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 4060,15.6,0,32173350.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,14.0,0,13200000.0
New,Asus,ZenBook,AMD Ryzen 7,16,1000,SSD,Integrated,14.0,0,22730730.0
New,HP,ProBook,Intel Core i7,16,1000,SSD,Integrated,14.0,0,20039085.0
New,Acer,TravelMate,Intel Core i5,16,512,SSD,Integrated,14.0,0,15262500.0
New,Dell,XPS,Intel Core i7,16,1000,SSD,RTX 3050,15.6,0,38263500.0
New,Alurin,Flex Advance,Intel Core i5,8,500,SSD,Integrated,14.0,0,9735000.0
New,LG,Gram,Intel Core i7,32,512,SSD,RTX 2050,17.0,0,36448500.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,14.0,0,10477500.0
New,Acer,TravelMate,Intel Core i5,8,512,SSD,Integrated,15.6,0,12714240.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,Integrated,14.0,0,7408335.0
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,19750005.0
New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,0,9832350.0
New,HP,15S,Intel Core i5,16,512,SSD,Integrated,15.6,0,14041335.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,14.0,0,3943500.0
Refurbished,Apple,MacBook Pro,Intel Core i7,16,512,SSD,Radeon Pro RX 560X,15.4,0,16121820.0
New,Asus,VivoBook,Intel Core i3,8,512,SSD,Integrated,15.6,0,6570630.0
New,Asus,TUF,AMD Ryzen 9,16,1000,SSD,RTX 4070,15.6,0,33294855.0
New,Asus,BR,Intel Celeron,4,128,SSD,Integrated,11.6,1,8172945.0
New,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3060,16.0,1,45759615.0
Refurbished,MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3080,15.6,0,57733500.0
Refurbished,Alurin,Flex Advance,Intel Core i5,16,500,SSD,Integrated,14.0,0,8745000.0
New,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 4060,16.0,1,42883665.0
New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,Integrated,14.0,0,19092480.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A5500,16.0,1,72583500.0
New,Lenovo,V15,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,5938350.0
New,Asus,VivoBook,Intel Evo Core i7,16,512,SSD,Integrated,14.0,0,23916750.0
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,15.6,1,36400650.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,15.6,0,36042765.0
New,Asus,E510,Intel Celeron,8,256,SSD,Integrated,15.6,0,4702500.0
Refurbished,Lenovo,250,Intel Core i5,8,256,SSD,Integrated,12.5,0,5923335.0
New,Asus,F515,Intel Core i3,8,256,SSD,Integrated,15.6,0,6461400.0
New,Dynabook Toshiba,Satellite Pro,Intel Core i7,8,256,SSD,Integrated,14.0,0,12634875.0
New,Asus,VivoBook,Intel Core i7,8,512,SSD,Integrated,15.6,0,10477665.0
New,Dell,Latitude,Intel Core i7,16,512,SSD,Integrated,14.0,0,23644500.0
Refurbished,Microsoft,Surface Pro,Intel Core i5,16,256,SSD,Integrated,12.3,0,18337275.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,14.0,0,10477500.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,Integrated,15.6,0,14572635.0
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,Integrated,13.3,1,9157500.0
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,Integrated,14.0,1,24318195.0
New,Medion,Akoya,Intel Core i5,8,256,SSD,Integrated,15.6,0,12003585.0
New,Dell,Vostro,Intel Core i7,16,512,SSD,Integrated,14.0,0,17556000.0
Refurbished,LG,Gram,Intel Core i7,16,1000,SSD,Integrated,16.0,1,32983500.0
New,Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,Integrated,13.0,1,23149500.0
Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,Unknown,Integrated,13.0,0,9966000.0
New,Asus,VivoBook,Intel Core i5,12,512,SSD,Integrated,16.0,0,13728165.0
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3060,15.6,0,26383500.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,13200000.0
New,Asus,ZenBook,Intel Core i5,8,512,SSD,Integrated,13.3,0,13513500.0
New,HP,Envy,Intel Core i7,16,512,SSD,Integrated,17.3,0,23984400.0
New,Dell,Latitude,Intel Evo Core i7,16,512,SSD,Integrated,13.0,1,26745180.0
New,Acer,Aspire,Intel Core i5,8,512,SSD,Integrated,15.6,0,9124335.0
New,HP,250,Intel Core i3,8,512,SSD,Integrated,15.6,0,9058500.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,Integrated,14.0,0,8557395.0
New,HP,15S,Intel Celeron,8,256,SSD,Integrated,15.6,0,7676790.0
New,HP,470,Intel Core i5,16,512,SSD,MX 550,17.3,0,19998000.0
New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,Integrated,15.6,0,13183500.0
New,Asus,TUF,Intel Core i5,16,512,SSD,RTX 3050,15.6,0,12688500.0
New,Acer,Swift,Intel Evo Core i7,16,1000,SSD,Integrated,13.5,0,22228470.0
Refurbished,Apple,MacBook Pro,Intel Core i9,16,1000,SSD,Radeon Pro 5500M,16.0,0,31333500.0
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,1000,SSD,Integrated,14.0,0,13497000.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4050,16.0,0,34685970.0
New,PcCom,Revolt,Intel Core i7,32,1000,SSD,RTX 4060,15.6,0,31348350.0
New,Acer,TravelMate,Intel Pentium,8,256,SSD,Integrated,14.0,0,7837335.0
New,Medion,Akoya,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,5403915.0
New,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,17.3,0,43715760.0
New,Asus,ZenBook,Intel Core i5,16,512,SSD,Integrated,14.0,0,13964115.0
New,HP,15S,Intel Core i3,8,512,SSD,Integrated,15.6,0,6844860.0
New,HP,250,Intel Core i3,8,256,SSD,Integrated,15.6,0,6589605.0
New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,17638500.0
New,Lenovo,300w,AMD 3015e,4,128,SSD,Integrated,11.6,1,7614420.0
New,Apple,MacBook Pro,Apple M2 Pro,16,1000,SSD,Integrated,16.2,0,49483665.0
New,HP,15S,AMD Ryzen 7,12,512,SSD,Integrated,15.6,0,10117800.0
New,Asus,VivoBook,Intel Core i7,8,512,SSD,Integrated,16.0,0,9899835.0
New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,0,14259795.0
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Integrated,15.6,0,19783500.0
New,Microsoft,Surface Pro,Intel Core i5,8,256,Unknown,Integrated,12.3,0,22258500.0
New,HP,15S,Intel Core i7,16,512,SSD,Integrated,15.6,0,11475750.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4070,14.0,0,44533500.0
New,Asus,M515,AMD Ryzen 5,12,512,SSD,Integrated,15.6,0,11673915.0
New,LG,Gram,Intel Evo Core i7,32,512,SSD,Integrated,15.0,0,34633500.0
Refurbished,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,28858500.0
New,HP,ProBook,Intel Core i5,8,256,SSD,Integrated,14.0,0,12611610.0
New,Dell,Latitude,Intel Core i7,16,512,SSD,Integrated,14.0,0,16483500.0
New,HP,15S,AMD Ryzen 7,12,512,SSD,Integrated,15.6,0,10576500.0
New,Medion,Akoya,AMD Ryzen 5,8,256,SSD,Integrated,15.6,0,9299730.0
New,MSI,Summit,Intel Core i7,32,1000,SSD,Integrated,13.4,1,31333500.0
New,Thomson,Neo,Intel Celeron,4,64,eMMC,Integrated,14.1,0,3808695.0
New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 3050,15.6,0,19798350.0
New,PcCom,Revolt,Intel Core i7,32,1000,SSD,RTX 3060,15.6,0,29700165.0
New,LG,Gram,Intel Evo Core i7,32,1000,SSD,Integrated,17.0,0,36283500.0
New,HP,15S,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,7913565.0
New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,17721000.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,14338500.0
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,Integrated,14.0,0,21153000.0
New,HP,15S,Intel Core i7,8,512,SSD,Integrated,15.6,0,10406880.0
New,MSI,Modern,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,11884125.0
New,HP,250,Intel Core i5,8,512,SSD,Integrated,15.6,0,9058500.0
Refurbished,Apple,MacBook Air,Intel Core i5,16,512,SSD,Integrated,13.3,0,24717000.0
New,LG,Ultra,AMD Ryzen 7,16,512,SSD,Integrated,16.0,0,21433500.0
New,Lenovo,Yoga,Intel Evo Core i7,16,512,SSD,Integrated,14.0,1,27571500.0
